Year,Playlist Name,Track Name,Artist(s),Spotify URL
2015,Top Hits of 2015,Cool for the Summer,Demi Lovato,https://open.spotify.com/track/3uwnnTQcHM1rDqSfA4gQNz
2015,Top Hits of 2015,In The Night,The Weeknd,https://open.spotify.com/track/25KybV9BOUlvcnv7nN3Pyo
2015,Top Hits of 2015,Daddy Issues,The Neighbourhood,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
2015,Top Hits of 2015,King,Olly Alexander (Years & Years),https://open.spotify.com/track/5Z3zRrMIJk7CVpfcLsM9wD
2015,Top Hits of 2015,Like I Can,Sam Smith,https://open.spotify.com/track/2TeLIzFBe3hxkPR5FIQZut
2015,Top Hits of 2015,Stole the Show,"Kygo, Parson James",https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7
2015,Top Hits of 2015,Are You With Me - Radio Edit,Lost Frequencies,https://open.spotify.com/track/62nhuooamoroYpJyqE0nLd
2015,Top Hits of 2015,Bitch Better Have My Money,Rihanna,https://open.spotify.com/track/0NTMtAO2BV4tnGvw9EgBVq
2015,Top Hits of 2015,I Don't Fuck With You,"Big Sean, E-40",https://open.spotify.com/track/7FYH5AW3bVfZHJIQpq3UOA
2015,Top Hits of 2015,No Type,Rae Sremmurd,https://open.spotify.com/track/4scpF6J5uMBvoh6sFB7EL1
2015,Top Hits of 2015,Wildest Dreams,Taylor Swift,https://open.spotify.com/track/59HjlYCeBsxdI0fcm3zglw
2015,Top Hits of 2015,Chill Bill (feat. J. Davi$ & Spooks),"Rob $tone, J. Davi$, J Spooks",https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp
2015,Top Hits of 2015,Waiting For Love,Avicii,https://open.spotify.com/track/2P4OICZRVAQcYAV2JReRfj
2015,Top Hits of 2015,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,https://open.spotify.com/track/023OVLNzXhX0j7CxswUt6D
2015,Top Hits of 2015,Runaway (U & I),Galantis,https://open.spotify.com/track/46lFttIf5hnUZMGvjK0Wxo
2015,Top Hits of 2015,Stitches,Shawn Mendes,https://open.spotify.com/track/5jsw9uXEGuKyJzs0boZ1bT
2015,Top Hits of 2015,Ayo,"Chris Brown, Tyga",https://open.spotify.com/track/0k6DnZMLoEUH8NGD5zh2SE
2015,Top Hits of 2015,All Eyes on You (feat. Chris Brown & Nicki Minaj),"Meek Mill, Chris Brown, Nicki Minaj",https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr
2015,Top Hits of 2015,Jumpman,"Drake, Future",https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
2015,Top Hits of 2015,My Way (feat. Monty),"Fetty Wap, Monty",https://open.spotify.com/track/1WoOzgvz6CgH4pX6a1RKGp
2015,Top Hits of 2015,Antidote,Travis Scott,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
2015,Top Hits of 2015,Fast Car,"Jonas Blue, Dakota",https://open.spotify.com/track/2mCF8L0brIs88eH6Kf2h9p
2015,Top Hits of 2015,Perfect,One Direction,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
2015,Top Hits of 2015,Good For You,"Selena Gomez, A$AP Rocky",https://open.spotify.com/track/5XfywqPX6XBOdYQNbOaQvy
2015,Top Hits of 2015,The Nights,Avicii,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
2015,Top Hits of 2015,Slow Motion,Trey Songz,https://open.spotify.com/track/4NYwy0R3NdvORX2B6OZXBT
2015,Top Hits of 2015,Lush Life,Zara Larsson,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8
2015,Top Hits of 2015,Electric Love,BØRNS,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
2015,Top Hits of 2015,Post to Be (feat. Chris Brown & Jhene Aiko),"Omarion, Chris Brown, Jhené Aiko",https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
2015,Top Hits of 2015,Send My Love (To Your New Lover),Adele,https://open.spotify.com/track/0t7fVeEJxO2Xi4H2K5Svc9
2015,Top Hits of 2015,Like I'm Gonna Lose You (feat. John Legend),"Meghan Trainor, John Legend",https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
2015,Top Hits of 2015,Never Forget You,"Zara Larsson, MNEK",https://open.spotify.com/track/6hmhG1b4LEyNuashVvuIAo
2015,Top Hits of 2015,Na Na,Trey Songz,https://open.spotify.com/track/5LIleJbUUgtvYnBW9wfY1W
2015,Top Hits of 2015,679 (feat. Remy Boyz),"Fetty Wap, Remy Boyz",https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
2015,Top Hits of 2015,When We Were Young,Adele,https://open.spotify.com/track/7GgWAITsYJaRM3r50rfh5w
2015,Top Hits of 2015,Hands To Myself,Selena Gomez,https://open.spotify.com/track/1LoriJC05IrHIDwj3q0KC1
2015,Top Hits of 2015,Way down We Go,KALEO,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6
2015,Top Hits of 2015,Here,Alessia Cara,https://open.spotify.com/track/5zUQZjVB6bfewBXWqsP9PY
2015,Top Hits of 2015,The Less I Know The Better,Tame Impala,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
2015,Top Hits of 2015,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),"Felix Jaehn, Jasmine Thompson",https://open.spotify.com/track/3c8iiZGfEammKJuWTErE5x
2015,Top Hits of 2015,Do It Again,"Pia Mia, Chris Brown, Tyga",https://open.spotify.com/track/72Bz4ciRZPBcVSw0nrZDHi
2015,Top Hits of 2015,Take Me to Church,Hozier,https://open.spotify.com/track/1CS7Sd1u5tWkstBhpssyjP
2015,Top Hits of 2015,Lay Me Down,Sam Smith,https://open.spotify.com/track/1eUtyz3sWA42VYsiqbfQoZ
2015,Top Hits of 2015,Want to Want Me,Jason Derulo,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
2015,Top Hits of 2015,Same Old Love,Selena Gomez,https://open.spotify.com/track/1BZG99C7Co1r6QUC3zaS59
2015,Top Hits of 2015,Hello,Adele,https://open.spotify.com/track/62PaSfnXSMyLshYJrlTuL3
2015,Top Hits of 2015,Sugar (feat. Francesco Yates),"Robin Schulz, Francesco Yates",https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
2015,Top Hits of 2015,Worth It (feat. Kid Ink),"Fifth Harmony, Kid Ink",https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO
2015,Top Hits of 2015,Let It Go,James Bay,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP
2015,Top Hits of 2015,Watch Me (Whip / Nae Nae),Silentó,https://open.spotify.com/track/5RIVoVdkDLEygELLCniZFr
2015,Top Hits of 2015,Drag Me Down,One Direction,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G
2015,Top Hits of 2015,Sunset Lover,Petit Biscuit,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
2015,Top Hits of 2015,Stressed Out,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
2015,Top Hits of 2015,Water Under the Bridge,Adele,https://open.spotify.com/track/4jL6WWKFDqCOPo2hC3VhSS
2015,Top Hits of 2015,You Know You Like It,"DJ Snake, AlunaGeorge",https://open.spotify.com/track/57kR5SniQIbsbVoIjjOUDa
2015,Top Hits of 2015,11-Jul,Beyoncé,https://open.spotify.com/track/02M6vucOvmRfMxTXDUwRXu
2015,Top Hits of 2015,FourFiveSeconds,"Rihanna, Kanye West, Paul McCartney",https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y
2015,Top Hits of 2015,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta, AFROJACK, Bebe Rexha, Nicki Minaj",https://open.spotify.com/track/5b2bu6yyATC1zMXDGScJ2d
2015,Top Hits of 2015,My House,Flo Rida,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
2015,Top Hits of 2015,Unsteady,X Ambassadors,https://open.spotify.com/track/7lGKEWMXVWWTt3X71Bv44I
2015,Top Hits of 2015,Talking Body,Tove Lo,https://open.spotify.com/track/2tpfxAXiI52znho4WE3XFA
2015,Top Hits of 2015,YOUTH,Troye Sivan,https://open.spotify.com/track/1cOyWWUr3oXJIxY0AjJEx9
2015,Top Hits of 2015,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,https://open.spotify.com/track/4T0ScSPdQKmGvruK7pavNP
2015,Top Hits of 2015,Shut Up and Dance,WALK THE MOON,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
2015,Top Hits of 2015,I Don't Mind (feat. Juicy J),"USHER, Juicy J",https://open.spotify.com/track/7aXuop4Qambx5Oi3ynsKQr
2015,Top Hits of 2015,Bad Blood,"Taylor Swift, Kendrick Lamar",https://open.spotify.com/track/6xsEAm6w9oMQYYg3jkEkMT
2015,Top Hits of 2015,You Don't Own Me (feat. G-Eazy),"SAYGRACE, G-Eazy",https://open.spotify.com/track/2CpH1L4CUR47RARB3PgY1l
2015,Top Hits of 2015,GDFR (feat. Sage the Gemini & Lookas),"Flo Rida, Sage The Gemini, Lookas",https://open.spotify.com/track/26rdOwwjC2UnweK3xeS58u
2015,Top Hits of 2015,Marvin Gaye (feat. Meghan Trainor),"Charlie Puth, Meghan Trainor",https://open.spotify.com/track/7rl1z4j7MurMDnn9rHh4M2
2015,Top Hits of 2015,All My Friends (feat. Tinashe & Chance the Rapper),"Snakehips, Tinashe, Chance the Rapper",https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K
2015,Top Hits of 2015,Die A Happy Man,Thomas Rhett,https://open.spotify.com/track/5kNe7PE09d6Kvw5pAsx23n
2015,Top Hits of 2015,Somebody,"Natalie La Rose, Jeremih",https://open.spotify.com/track/7ioiB40H9xKs04QtIso2I3
2015,Top Hits of 2015,Trust,Brent Faiyaz,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR
2016,Top Hits of 2016,Starboy,"The Weeknd, Daft Punk",https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
2016,Top Hits of 2016,One Dance,"Drake, Wizkid, Kyla",https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
2016,Top Hits of 2016,Love Yourself,Justin Bieber,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0
2016,Top Hits of 2016,Closer,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
2016,Top Hits of 2016,Hello,Adele,https://open.spotify.com/track/62PaSfnXSMyLshYJrlTuL3
2016,Top Hits of 2016,Panda,Desiigner,https://open.spotify.com/track/5YEOzOojehCqxGQCcQiyR4
2016,Top Hits of 2016,Low Life (feat. The Weeknd),"Future, The Weeknd",https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
2016,Top Hits of 2016,Cheap Thrills (feat. Sean Paul),"Sia, Sean Paul",https://open.spotify.com/track/6b3b7lILUJqXcp6w9wNQSm
2016,Top Hits of 2016,Exchange,Bryson Tiller,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
2016,Top Hits of 2016,Work,"Rihanna, Drake",https://open.spotify.com/track/72TFWvU3wUYdUuxejTTIzt
2016,Top Hits of 2016,Pink + White,Frank Ocean,https://open.spotify.com/track/3xKsf9qdS1CyvXSMEid6g8
2016,Top Hits of 2016,Sorry,Justin Bieber,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF
2016,Top Hits of 2016,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,https://open.spotify.com/track/1WkMMavIMc4JZ8cfMmxHkI
2016,Top Hits of 2016,Say It,Tory Lanez,https://open.spotify.com/track/2Gyc6e2cLxA5hoX1NOvYnU
2016,Top Hits of 2016,Don't,Bryson Tiller,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
2016,Top Hits of 2016,Jumpman,"Drake, Future",https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
2016,Top Hits of 2016,White Iverson,Post Malone,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
2016,Top Hits of 2016,Broccoli,"DRAM, Lil Yachty",https://open.spotify.com/track/3rZhRBdVQ2fTEM2ULOAwUL
2016,Top Hits of 2016,Tiimmy Turner,Desiigner,https://open.spotify.com/track/3NJG6vMH1ZsectZkocMEm0
2016,Top Hits of 2016,Needed Me,Rihanna,https://open.spotify.com/track/4pAl7FkDMNBsjykPXo91B3
2016,Top Hits of 2016,2 Phones,Kevin Gates,https://open.spotify.com/track/0wdKiSBUT7aZkXUIdJWcwC
2016,Top Hits of 2016,LUV,Tory Lanez,https://open.spotify.com/track/16Ah4QqH4mgYVXqfC4mdSd
2016,Top Hits of 2016,Not Nice,PARTYNEXTDOOR,https://open.spotify.com/track/6tHt7Ln9RV8FTlT4kTxr2b
2016,Top Hits of 2016,Don't Mind,Kent Jones,https://open.spotify.com/track/27PmvZoffODNFW2p7ehZTQ
2016,Top Hits of 2016,Controlla,Drake,https://open.spotify.com/track/3O8NlPh2LByMU9lSRSHedm
2016,Top Hits of 2016,Back To Sleep,Chris Brown,https://open.spotify.com/track/6dlpABcXrQKRU9G00i6Zba
2016,Top Hits of 2016,Never Be Like You (feat. Kai),"Flume, kai",https://open.spotify.com/track/5WI2ltQIdwgzf1SNE76JyR
2016,Top Hits of 2016,Sorry,Beyoncé,https://open.spotify.com/track/0lnIJmgcUpEpe4AZACjayW
2016,Top Hits of 2016,Pop Style,Drake,https://open.spotify.com/track/5mPSyjLatqB00IkPqRlbTE
2016,Top Hits of 2016,"Me, Myself & I","G-Eazy, Bebe Rexha",https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
2016,Top Hits of 2016,PILLOWTALK,ZAYN,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1
2016,Top Hits of 2016,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne, Wiz Khalifa, Imagine Dragons, X Ambassadors, Logic, Ty Dolla $ign",https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
2016,Top Hits of 2016,Middle,"DJ Snake, Bipolar Sunshine",https://open.spotify.com/track/0g5EKLgdKvNlln7TNqBByK
2016,Top Hits of 2016,Dangerous Woman,Ariana Grande,https://open.spotify.com/track/6RUhbFEhrvGISaQ8u2j2JN
2016,Top Hits of 2016,Too Good,"Drake, Rihanna",https://open.spotify.com/track/3BtuIIrQlkujKPuWF2B85z
2016,Top Hits of 2016,Here,Alessia Cara,https://open.spotify.com/track/664gdARxaClFsoF5SXKOws
2016,Top Hits of 2016,Gold,Kiiara,https://open.spotify.com/track/7yNX3ZFBWZoR52pbeU4Mcl
2016,Top Hits of 2016,Close,"Nick Jonas, Tove Lo",https://open.spotify.com/track/3lSDIJ2abCrOdDJ6pshUap
2016,Top Hits of 2016,Roses,"The Chainsmokers, ROZES",https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
2016,Top Hits of 2016,Somebody Else,The 1975,https://open.spotify.com/track/5hc71nKsUgtwQ3z52KEKQk
2016,Top Hits of 2016,Cold Water,"Major Lazer, Justin Bieber, MØ",https://open.spotify.com/track/7zsXy7vlHdItvUSH8EwQss
2016,Top Hits of 2016,You & Me,"Marc E. Bassy, G-Eazy",https://open.spotify.com/track/7yCqehT9dKACTFy7YugP0J
2016,Top Hits of 2016,Never Forget You,"Zara Larsson, MNEK",https://open.spotify.com/track/6hmhG1b4LEyNuashVvuIAo
2016,Top Hits of 2016,My Way,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
2016,Top Hits of 2016,Hurts So Good,Astrid S,https://open.spotify.com/track/46u5B2WN4wryYLZuMAOmI4
2016,Top Hits of 2016,I Took A Pill In Ibiza - Seeb Remix,"Mike Posner, Seeb",https://open.spotify.com/track/0vbtURX4qv1l7besfwmnD8
2016,Top Hits of 2016,Girls Like (feat. Zara Larsson),"Tinie Tempah, Zara Larsson",https://open.spotify.com/track/0rHVd8h0cFwgLgPFem6S60
2016,Top Hits of 2016,Into You,Ariana Grande,https://open.spotify.com/track/63y6xWR4gXz7bnUGOk8iI6
2016,Top Hits of 2016,This Is What You Came For,"Calvin Harris, Rihanna",https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
2016,Top Hits of 2016,7 Years,Lukas Graham,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk
2016,Top Hits of 2016,Adventure of a Lifetime,Coldplay,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
2016,Top Hits of 2016,Stole the Show,"Kygo, Parson James",https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7
2016,Top Hits of 2016,Alaska,Maggie Rogers,https://open.spotify.com/track/4HfLQJtVT1KiX1eVedDyTm
2016,Top Hits of 2016,All Time Low,Jon Bellion,https://open.spotify.com/track/0SuLAslEMFZAXf0SwY7syi
2016,Top Hits of 2016,Let Me Love You,"DJ Snake, Justin Bieber",https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
2016,Top Hits of 2016,Ophelia,The Lumineers,https://open.spotify.com/track/3d8y0t70g7hw2FOWl9Z4Fm
2016,Top Hits of 2016,In the Name of Love,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S
2016,Top Hits of 2016,The Sound,The 1975,https://open.spotify.com/track/316r1KLN0bcmpr7TZcMCXT
2016,Top Hits of 2016,The Girl Is Mine,99 Souls,https://open.spotify.com/track/1zbTIdIbLYlXjtOqlHALh4
2016,Top Hits of 2016,My House,Flo Rida,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
2016,Top Hits of 2016,Side To Side,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/43bCmCI0nSgcT7QdMXY6LV
2016,Top Hits of 2016,Ride,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
2016,Top Hits of 2016,Same Old Love,Selena Gomez,https://open.spotify.com/track/1BZG99C7Co1r6QUC3zaS59
2016,Top Hits of 2016,Fast Car,"Jonas Blue, Dakota",https://open.spotify.com/track/1SN1vSPsr4V4tIUTR3s8YW
2016,Top Hits of 2016,We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",https://open.spotify.com/track/37FXw5QGFN7uwwsLy8uAc0
2016,Top Hits of 2016,This Town,Niall Horan,https://open.spotify.com/track/5dTJMpqiELczVuHJP3OAEu
2016,Top Hits of 2016,"i hate u, i love u (feat. olivia o'brien)","gnash, Olivia O'Brien",https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
2016,Top Hits of 2016,No Money,Galantis,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
2016,Top Hits of 2016,Sex,"Cheat Codes, Kris Kross Amsterdam",https://open.spotify.com/track/4CGGIk81BvfCZiscwFP6t0
2016,Top Hits of 2016,All In My Head (Flex) (feat. Fetty Wap),"Fifth Harmony, Fetty Wap",https://open.spotify.com/track/7nD9nN3jord9wWcfW3Gkcm
2016,Top Hits of 2016,When We Were Young,Adele,https://open.spotify.com/track/7GgWAITsYJaRM3r50rfh5w
2016,Top Hits of 2016,Unsteady,X Ambassadors,https://open.spotify.com/track/7lGKEWMXVWWTt3X71Bv44I
2016,Top Hits of 2016,Treat You Better,Shawn Mendes,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
2016,Top Hits of 2016,Dangerously,Charlie Puth,https://open.spotify.com/track/6GBMbvX7sqyOxT5wWK4hgN
2016,Top Hits of 2016,Hymn for the Weekend,Coldplay,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
2016,Top Hits of 2016,Starving,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/3MRXHgNRvuFlDrxQt8Arvu
2016,Top Hits of 2016,Work from Home (feat. Ty Dolla $ign),"Fifth Harmony, Ty Dolla $ign",https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
2016,Top Hits of 2016,Hide Away,Daya,https://open.spotify.com/track/7fPyCCiXVwbzPQ1MtoUChl
2016,Top Hits of 2016,Lost Boy,Ruth B.,https://open.spotify.com/track/4h0zU3O9R5xzuTmNO7dNDU
2016,Top Hits of 2016,I Know What You Did Last Summer,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/2GyA33q5rti5IxkMQemRDH
2016,Top Hits of 2016,Good Grief,Bastille,https://open.spotify.com/track/1oxOiOjsi7plNOZEhoPLPj
2016,Top Hits of 2016,Love Me Now,John Legend,https://open.spotify.com/track/6hdkw1wzhIRYPlYDUtCY5m
2016,Top Hits of 2016,Heathens,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
2016,Top Hits of 2016,Hands To Myself,Selena Gomez,https://open.spotify.com/track/1LoriJC05IrHIDwj3q0KC1
2016,Top Hits of 2016,Sexual,"NEIKED, Dyo",https://open.spotify.com/track/5fKBwqSTuCbnJlCOpeRa3o
2016,Top Hits of 2016,Cool Girl,Tove Lo,https://open.spotify.com/track/3tJ4y2Zqx6gM9xOAuFfsSF
2016,Top Hits of 2016,This Girl (Kungs Vs. Cookin' On 3 Burners),"Kungs, Cookin' On 3 Burners",https://open.spotify.com/track/1A8j067qyiNwQnZT0bzUpZ
2016,Top Hits of 2016,Alarm,Anne-Marie,https://open.spotify.com/track/0OwX5aROoW1Iip8FV51Efg
2016,Top Hits of 2016,The Greatest (feat. Kendrick Lamar),"Sia, Kendrick Lamar",https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
2016,Top Hits of 2016,H.O.L.Y.,Florida Georgia Line,https://open.spotify.com/track/0BCy325UZyR9z0t0uxwn2N
2016,Top Hits of 2016,Stay (feat. Maty Noyes),"Kygo, Maty Noyes",https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja
2016,Top Hits of 2016,You Don't Own Me (feat. G-Eazy),"SAYGRACE, G-Eazy",https://open.spotify.com/track/6KI1ZpZWYAJLvmVhCJz65G
2016,Top Hits of 2016,DUELE EL CORAZON (feat. Wisin),"Enrique Iglesias, Wisin",https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf
2016,Top Hits of 2016,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),"David Guetta, Zara Larsson",https://open.spotify.com/track/46NBoIAHrmR7qcUGCIFEjR
2016,Top Hits of 2016,Alone,Marshmello,https://open.spotify.com/track/3MEYFivt6bilQ9q9mFWZ4g
2016,Top Hits of 2016,Final Song,MØ,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7
2016,Top Hits of 2016,Sweet Lovin' - Radio Edit,"Sigala, Bryn Christopher",https://open.spotify.com/track/1qp0ptMXNg9hqLH8sk7cc2
2016,Top Hits of 2016,Don't Let Me Down,"The Chainsmokers, Daya",https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK
2016,Top Hits of 2016,Hear Me Now,"Alok, Zeeba, Bruno Martini",https://open.spotify.com/track/39cmB3ZoTOLwOTq7tMNqKa
2016,Top Hits of 2016,Renegades,X Ambassadors,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf
2016,Top Hits of 2016,1955,"Hilltop Hoods, Montaigne, Tom Thum",https://open.spotify.com/track/6oSmp7qnvAxUXeUKhl67a6
2016,Top Hits of 2016,When You Love Someone,James TW,https://open.spotify.com/track/0TXNKTzawI6VgLoA9UauRp
2016,Top Hits of 2016,NO,Meghan Trainor,https://open.spotify.com/track/0l0CvurVUrr2w3Jj1hOVFc
2016,Top Hits of 2016,History,One Direction,https://open.spotify.com/track/0HMjXBAZmSYOTTi33WpMso
2016,Top Hits of 2016,Tuesday (feat. Danelle Sandoval),"Burak Yeter, Danelle Sandoval",https://open.spotify.com/track/7EVk9tRb6beJLTHrg6AkY9
2016,Top Hits of 2016,Cake By The Ocean,DNCE,https://open.spotify.com/track/76hfruVvmfQbw0eYn1nmeC
2016,Top Hits of 2016,Just Hold On,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/508oFmt92FyICj6pZiWQwC
2016,Top Hits of 2016,One Call Away,Charlie Puth,https://open.spotify.com/track/7soJgKhQTO8hLP2JPRkL5O
2016,Top Hits of 2016,Send My Love (To Your New Lover),Adele,https://open.spotify.com/track/0t7fVeEJxO2Xi4H2K5Svc9
2016,Top Hits of 2016,"Sit Still, Look Pretty",Daya,https://open.spotify.com/track/6ZtiywT2Qm50a1uR0jlY35
2016,Top Hits of 2016,Shout Out to My Ex,Little Mix,https://open.spotify.com/track/0ErK6K0kYr0Ow2RkPMhmMs
2016,Top Hits of 2016,Once In a While,Timeflies,https://open.spotify.com/track/6cREm4bV7V79Yxdilx9HDo
2016,Top Hits of 2016,Tears (feat. Louisa Johnson),"Clean Bandit, Louisa Johnson",https://open.spotify.com/track/7py16W5fWYLFFS6BElKAjn
2016,Top Hits of 2016,HandClap,Fitz and The Tantrums,https://open.spotify.com/track/4qRaZYiaOsSvWC7VgcxrI0
2016,Top Hits of 2016,Papercuts (feat. Vera Blue),"Illy, Vera Blue",https://open.spotify.com/track/1I95liM3akfvKNP8TWnzP2
2016,Top Hits of 2016,Faded,Alan Walker,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
2016,Top Hits of 2016,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,https://open.spotify.com/track/7K5dzhGda2vRTaAWYI3hrb
2016,Top Hits of 2016,History,Olivia Holt,https://open.spotify.com/track/3QmOiZF7IzJJkHnahh5Ea0
2016,Top Hits of 2016,Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
2016,Top Hits of 2016,Thinking out Loud,Ed Sheeran,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
2016,Top Hits of 2016,See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc
2016,Top Hits of 2016,What Do You Mean?,Justin Bieber,https://open.spotify.com/track/4B0JvthVoAAuygILe3n4Bs
2016,Top Hits of 2016,Lean On,"Major Lazer, DJ Snake, MØ",https://open.spotify.com/track/1Lim1Py7xBgbAkAys3AGAG
2016,Top Hits of 2016,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,https://open.spotify.com/track/2PIvq1pGrUjY007X5y1UpM
2016,Top Hits of 2016,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
2016,Top Hits of 2016,Antidote,Travis Scott,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
2016,Top Hits of 2016,Blank Space,Taylor Swift,https://open.spotify.com/track/1p80LdxRV74UKvL8gnD7ky
2016,Top Hits of 2016,No Type,Rae Sremmurd,https://open.spotify.com/track/4scpF6J5uMBvoh6sFB7EL1
2016,Top Hits of 2016,Trap Queen,Fetty Wap,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
2016,Top Hits of 2016,oui,Jeremih,https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ
2016,Top Hits of 2016,Chill Bill (feat. J. Davi$ & Spooks),"Rob $tone, J. Davi$, J Spooks",https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp
2016,Top Hits of 2016,I Don't Fuck With You,"Big Sean, E-40",https://open.spotify.com/track/7FYH5AW3bVfZHJIQpq3UOA
2016,Top Hits of 2016,King Kunta,Kendrick Lamar,https://open.spotify.com/track/0N3W5peJUQtI4eyR6GJT5O
